pt,comparator,a_dato_cases,b_dato_without_pt,c_comparator_cases,d_comparator_without_pt,n_dato,n_comparator,ror,ror_ci_lower,ror_ci_upper,prr,chi2_yates,ic,ic025,expected_count,ebgm,eb05,ror_signal,prr_signal,bcpnn_signal,mgps_signal,consensus_signal,four_algorithm_signal
Ascites,expanded_chemo,2,180,12,2117,182,2129,1.9601851851851853,0.4353302015669431,8.826233388791483,1.9496336996336998,0.15646679489794832,0.6415560174910551,-2.2198633000836283,1.102553007356123,2.1709788211371412,0.7657375657208418,False,False,False,False,False,False
Infusion related hypersensitivity reaction,expanded_chemo,1,181,6,2123,182,2129,1.9548802946593002,0.23406741078376575,16.32673661681861,1.9496336996336998,0.0,0.5128203280715012,-3.0838883809238076,0.5512765036780615,2.4295731412753385,0.6648095815080372,False,False,False,False,False,False
Death,expanded_chemo,4,178,25,2104,182,2129,1.8912359550561797,0.6509693582104388,5.494534255083935,1.871648351648352,0.7118794190208896,0.6928384445532308,-1.463323926225717,2.283859800951969,1.9447496897303596,0.8804059488616367,False,False,False,False,False,False
Off label use,expanded_chemo,19,163,127,2002,182,2129,1.8374957731510555,1.1057681077002144,3.0534347055552553,1.750064895734187,4.940600007742931,0.7006738395341177,-0.33685403555550675,11.498052790999568,1.695438619526278,1.1568861680244213,True,False,False,False,False,False
Nausea,expanded_chemo,14,168,97,2032,182,2129,1.745704467353952,0.9754329072542677,3.124237520259456,1.6883425852498017,2.953358674105209,0.6498273776591976,-0.540391979084609,8.74167027260926,1.6591278424666915,1.0643647844208748,False,False,False,False,False,False
Pruritus,expanded_chemo,4,178,28,2101,182,2129,1.6861958266452648,0.5849067625936931,4.861042045723419,1.6711145996860284,0.419375680858978,0.5753185734315401,-1.5280945986013696,2.520121159671138,1.778098412477805,0.8049613933729137,False,False,False,False,False,False
Metastases to central nervous system,expanded_chemo,2,180,14,2115,182,2129,1.6785714285714286,0.37852527740755815,7.443629815460421,1.6711145996860284,0.0499405504058078,0.506303008795103,-2.276001665752519,1.260060579835569,1.9425596512081382,0.685170617097274,False,False,False,False,False,False
Vision blurred,expanded_chemo,1,181,7,2122,182,2129,1.6748224151539068,0.20492515128235947,13.688071497075576,1.6711145996860284,0.0,0.4086010568165297,-3.113650044305744,0.6300302899177845,2.2088779472050253,0.6044202575078126,False,False,False,False,False,False
Oral pain,expanded_chemo,1,181,7,2122,182,2129,1.6748224151539068,0.20492515128235947,13.688071497075576,1.6711145996860284,0.0,0.4086010568165297,-3.113650044305744,0.6300302899177845,2.2088779472050253,0.6044202575078126,False,False,False,False,False,False
Posterior reversible encephalopathy syndrome,expanded_chemo,1,181,7,2122,182,2129,1.6748224151539068,0.20492515128235947,13.688071497075576,1.6711145996860284,0.0,0.4086010568165297,-3.113650044305744,0.6300302899177845,2.2088779472050253,0.6044202575078126,False,False,False,False,False,False
Cataract,expanded_chemo,1,181,7,2122,182,2129,1.6748224151539068,0.20492515128235947,13.688071497075576,1.6711145996860284,0.0,0.4086010568165297,-3.113650044305744,0.6300302899177845,2.2088779472050253,0.6044202575078126,False,False,False,False,False,False
Product use issue,expanded_chemo,1,181,8,2121,182,2129,1.464779005524862,0.18218683995100884,11.77679757551842,1.4622252747252749,0.0,0.31140594023475865,-3.144785653362937,0.7087840761575076,2.0249385548293217,0.5540885064727544,False,False,False,False,False,False
Renal failure,expanded_chemo,1,181,8,2121,182,2129,1.464779005524862,0.18218683995100884,11.77679757551842,1.4622252747252749,0.0,0.31140594023475865,-3.144785653362937,0.7087840761575076,2.0249385548293217,0.5540885064727544,False,False,False,False,False,False
Cystitis haemorrhagic,expanded_chemo,1,181,8,2121,182,2129,1.464779005524862,0.18218683995100884,11.77679757551842,1.4622252747252749,0.0,0.31140594023475865,-3.144785653362937,0.7087840761575076,2.0249385548293217,0.5540885064727544,False,False,False,False,False,False
Pyrexia,expanded_chemo,6,176,50,2079,182,2129,1.4175,0.5994232199910006,3.352066091183733,1.4037362637362638,0.29957269969737255,0.40465439478346743,-1.2860616199762176,4.410212029424492,1.484757276625343,0.7653629095316894,False,False,False,False,False,False
Rash,expanded_chemo,5,177,43,2086,182,2129,1.370384969123637,0.5359933347436833,3.503690889175041,1.3602095578839764,0.15194020748740036,0.3617595628710394,-1.460841516748145,3.780181739506707,1.4689390252594297,0.7156123098893568,False,False,False,False,False,False
Alopecia,expanded_chemo,2,180,18,2111,182,2129,1.3030864197530865,0.2999714250452048,5.660653234183983,1.2997557997557998,0.0,0.26876410985331667,-2.3867142978035423,1.5750757247944613,1.6048513283821306,0.5660557061056481,False,False,False,False,False,False
Platelet count decreased,expanded_chemo,2,180,18,2111,182,2129,1.3030864197530865,0.2999714250452048,5.660653234183983,1.2997557997557998,0.0,0.26876410985331667,-2.3867142978035423,1.5750757247944613,1.6048513283821306,0.5660557061056481,False,False,False,False,False,False
Hepatic failure,expanded_chemo,1,181,9,2120,182,2129,1.3014119091467158,0.16395894737505767,10.329859909350397,1.2997557997557998,0.0,0.2203476427246745,-3.1768073659037466,0.7875378623972307,1.8692785463479784,0.5114949070712983,False,False,False,False,False,False
Hypocalcaemia,expanded_chemo,1,181,9,2120,182,2129,1.3014119091467158,0.16395894737505767,10.329859909350397,1.2997557997557998,0.0,0.2203476427246745,-3.1768073659037466,0.7875378623972307,1.8692785463479784,0.5114949070712983,False,False,False,False,False,False
Decreased appetite,expanded_chemo,3,179,29,2100,182,2129,1.2136389905605856,0.36610643563485756,4.023200512317565,1.2101174687381584,0.0,0.21274849404683174,-2.008065769476984,2.520121159671138,1.4161688806502306,0.5798432312227291,False,False,False,False,False,False
Chest discomfort,expanded_chemo,3,179,32,2097,182,2129,1.0982891061452513,0.3330344131530154,3.621964917250515,1.096668956043956,0.0,0.10408474303978209,-2.073053445044802,2.756382518390307,1.3043917447787237,0.5340766446763576,False,False,False,False,False,False
Metastases to lung,expanded_chemo,1,181,11,2118,182,2129,1.063787041687594,0.13656737973938207,8.286333619507163,1.0634365634365635,0.0,0.0538476463060886,-3.2421753208634474,0.9450454348766768,1.6201863286528013,0.4433352414125345,False,False,False,False,False,False
Dizziness,expanded_chemo,1,181,11,2118,182,2129,1.063787041687594,0.13656737973938207,8.286333619507163,1.0634365634365635,0.0,0.0538476463060886,-3.2421753208634474,0.9450454348766768,1.6201863286528013,0.4433352414125345,False,False,False,False,False,False
Pain in extremity,expanded_chemo,1,181,11,2118,182,2129,1.063787041687594,0.13656737973938207,8.286333619507163,1.0634365634365635,0.0,0.0538476463060886,-3.2421753208634474,0.9450454348766768,1.6201863286528013,0.4433352414125345,False,False,False,False,False,False
Pleural effusion,expanded_chemo,2,180,23,2106,182,2129,1.017391304347826,0.23795262808372844,4.3499627404760375,1.0172001911132347,0.0,0.01809203243627277,-2.5190304485603443,1.9688446559930766,1.31836002720648,0.46500582509044264,False,False,False,False,False,False
Throat tightness,expanded_chemo,1,181,12,2117,182,2129,0.9746777163904236,0.12601932538381633,7.538499733550007,0.9748168498168499,0.0,-0.022710322200551088,-3.2750626194457544,1.0237992211163998,1.518979884888581,0.4156418938109514,False,False,False,False,False,False
Fatigue,expanded_chemo,5,177,61,2068,182,2129,0.9576734278040197,0.37990498024531244,2.4141257472583955,0.9588362457214916,0.0,-0.05096067593639094,-1.7412574254758137,5.197749891821722,1.085786000925816,0.5289544459007234,False,False,False,False,False,False
Fall,expanded_chemo,1,181,13,2116,182,2129,0.8992775180620485,0.11697353569309889,6.913530053614929,0.8998309382924768,0.0,-0.09540957667515101,-3.3078744244679696,1.102553007356123,1.4296739723959286,0.39120491543734787,False,False,False,False,False,False
Pain,expanded_chemo,1,181,14,2115,182,2129,0.834648776637727,0.10913086638383533,6.383515529810195,0.8355572998430142,0.0,-0.16462050119654711,-3.3405018832361515,1.181306793595846,1.3502861304590594,0.36948184109220916,False,False,False,False,False,False
Dyspnoea,expanded_chemo,7,175,99,2030,182,2129,0.8202020202020202,0.37525244286162385,1.7927434364272692,0.8271173271173271,0.09797809081580645,-0.23844470327206344,-1.6419396295674622,8.347901341410644,0.920126317750981,0.4962406687084701,False,False,False,False,False,False
Mucosal inflammation,expanded_chemo,1,181,15,2114,182,2129,0.7786372007366482,0.1022665463045742,5.928389216991536,0.7798534798534799,0.0,-0.23066258537110307,-3.372863913950244,1.260060579835569,1.2792510669008277,0.35004435634468045,False,False,False,False,False,False
Sepsis,expanded_chemo,1,181,15,2114,182,2129,0.7786372007366482,0.1022665463045742,5.928389216991536,0.7798534798534799,0.0,-0.23066258537110307,-3.372863913950244,1.260060579835569,1.2792510669008277,0.35004435634468045,False,False,False,False,False,False
Seizure,expanded_chemo,1,181,16,2113,182,2129,0.7296270718232044,0.09620844687422768,5.533356802165682,0.7311126373626374,0.0,-0.2938133419104675,-3.404900466368025,1.338814366075292,1.2153164114360824,0.3325497722873895,False,False,False,False,False,False
Feeling hot,expanded_chemo,1,181,18,2111,182,2129,0.6479435236341313,0.08600292099327767,4.881587799235676,0.6498778998778999,0.0,-0.4123818961582647,-3.467833426123966,1.4963219385547382,1.1048769106371161,0.3023299624529851,False,False,False,False,False,False
Hypoaesthesia,expanded_chemo,1,181,20,2109,182,2129,0.5825966850828729,0.07773950986908584,4.366105446781657,0.5848901098901099,0.015673909292793945,-0.5219415554190778,-3.5290802483090564,1.6538295110341843,1.0128373026452089,0.2771449568107412,False,False,False,False,False,False
Anaphylactic reaction,expanded_chemo,1,181,21,2108,182,2129,0.5545908971323336,0.07417082473632583,4.146793085764501,0.5570381998953428,0.03421695508639864,-0.5737515023172346,-3.5590371931785167,1.7325832972739075,0.9723379480507496,0.26606302701744633,False,False,False,False,False,False
Pneumonitis,expanded_chemo,1,181,22,2107,182,2129,0.5291310899045706,0.07091228881151374,3.9482537511627984,0.5317182817182817,0.05867196539428354,-0.623765175895432,-3.5885420704966022,1.8113370835136304,0.9349528831020453,0.2558332673279922,False,False,False,False,False,False
Cardiac failure,expanded_chemo,1,181,24,2105,182,2129,0.48457642725598526,0.0651769375659601,3.6027208798286856,0.48740842490842495,0.1225164749115867,-0.7188735617299337,-3.6461932181551417,1.9688446559930766,0.8681913424457254,0.23756515629624866,False,False,False,False,False,False
Neutrophil count decreased,expanded_chemo,2,180,57,2072,182,2129,0.40389863547758287,0.09780034945108315,1.668031951381198,0.41044919992288414,1.1045449799560987,-1.0416560717288887,-3.221554864961709,4.646473388143661,0.5954901491243775,0.21003851938196175,False,False,False,False,False,False
Abdominal pain,expanded_chemo,1,181,30,2099,182,2129,0.3865561694290976,0.05241019091895314,2.851080476977623,0.38992673992673993,0.3993691651907592,-0.9715244857233353,-3.808585620434627,2.441367373431415,0.7150204209057525,0.19565265137172633,False,False,False,False,False,False
Hypersensitivity,expanded_chemo,1,181,31,2098,182,2129,0.3739083942256282,0.05074780581279461,2.7549464461208166,0.3773484579936193,0.4545294164821258,-1.009643927289616,-3.834184618766108,2.520121159671138,0.6945963586155691,0.19006396911591933,False,False,False,False,False,False
Acute kidney injury,expanded_chemo,1,181,32,2097,182,2129,0.3620511049723757,0.049186169317023624,2.6649971817656932,0.3655563186813187,0.5116602406556995,-1.0467820358891657,-3.8593871074218677,2.598874945910861,0.6753066914563972,0.18478569395982053,False,False,False,False,False,False
Anaemia,expanded_chemo,1,181,36,2093,182,2129,0.32120933087783915,0.04378376849579489,2.356476790089423,0.32493894993894995,0.7568187867265596,-1.1864541112737834,-3.9564105066352377,2.9138900908697534,0.6077907525972247,0.16631115524536663,False,False,False,False,False,False
Back pain,expanded_chemo,1,181,45,2084,182,2129,0.2558624923265807,0.03506383535726127,1.8670409073208383,0.25995115995115997,1.377505742891894,-1.4586179425107435,-4.154910005403886,3.622674167027261,0.49617559528848615,0.1357696478670683,False,False,False,False,False,False
Asthenia,expanded_chemo,1,181,53,2076,182,2129,0.216407797352236,0.029753218791504263,1.574025825004821,0.22071324901513584,1.9803713746788123,-1.6637861908924827,-4.311972446213122,4.252704456945046,0.4265475756617369,0.11671717572581214,False,False,False,False,False,False
Erythema,expanded_chemo,1,181,61,2068,182,2129,0.18730187483017843,0.025813287698280032,1.3590671876034361,0.19176724914429832,2.6140117231932707,-1.8433768325287465,-4.454119143545428,4.88273474686283,0.3740564600396369,0.10235391330050386,False,False,False,False,False,False
White blood cell count decreased,expanded_chemo,1,181,78,2051,182,2129,0.14527553477829722,0.02009079970118589,1.0504798872627497,0.14997182304874612,4.027175243971883,-2.163831267996542,-4.717279869719648,6.221549112938122,0.29651642188206,0.0811364576734646,False,False,False,False,False,False
Vomiting,expanded_chemo,1,181,89,2040,182,2129,0.12663728350611458,0.017540162672031744,0.9143017584084017,0.13143597975058652,4.975649294796988,-2.338726901948037,-4.86544174157342,7.087840761575076,0.26144787782193935,0.07154057282248744,False,False,False,False,False,False
Diarrhoea,expanded_chemo,1,181,104,2025,182,2129,0.10757543561410965,0.014923398588775241,0.7754583702046116,0.1124788672865596,6.301238849174108,-2.5474741050388605,-5.045940364866327,8.269147555170921,0.22513860655903262,0.061605184987040824,False,False,False,False,False,False
Myelosuppression,expanded_chemo,1,181,176,1953,182,2129,0.06130713209442491,0.008537304235596094,0.4402519041048129,0.06646478521478522,13.049244843738895,-3.266978404071645,-5.692730209339354,13.939420164430983,0.1350875299107504,0.03696430566390702,False,False,False,False,False,False
